split,row_index,source_index,label,clean_exit,clean_blackbox_pred,clean_blackbox_conf,clean_observed_cost,clean_matmul_proxy,clean_final_pred,clean_final_conf
attack_pool,537,6273,6,3,6,0.8232528567314148,0.42099320888519287,7339360.0,6,0.74369215965271
attack_pool,538,8854,9,2,9,0.9546515345573425,0.2655365765094757,4629216.0,9,0.9999054670333862
attack_pool,539,8929,4,3,4,0.8150506615638733,0.42099320888519287,7339360.0,4,0.9179949760437012
attack_pool,540,8945,7,2,7,0.9688313603401184,0.2655365765094757,4629216.0,7,0.9964939951896667
attack_pool,541,80,1,2,1,0.9656196236610413,0.2655365765094757,4629216.0,1,0.9995586276054382
attack_pool,542,124,3,4,3,0.9017595052719116,0.8095980882644653,14114080.0,3,0.9592278599739075
attack_pool,543,7997,3,3,3,0.9830235838890076,0.42099320888519287,7339360.0,3,0.987473726272583
attack_pool,544,6893,0,2,0,0.7400265336036682,0.2655365765094757,4629216.0,0,0.9993103742599487
attack_pool,545,2858,7,2,7,0.9770325422286987,0.2655365765094757,4629216.0,7,0.9919529557228088
attack_pool,546,4606,6,3,6,0.8562045097351074,0.42099320888519287,7339360.0,6,0.9074986577033997
attack_pool,547,9420,7,3,7,0.8024877905845642,0.42099320888519287,7339360.0,7,0.8050245642662048
attack_pool,548,4008,1,1,1,0.5662356019020081,0.11009829491376877,1919392.0,1,0.9996198415756226
attack_pool,549,4514,0,3,0,0.886475145816803,0.42099320888519287,7339360.0,0,0.9901356101036072
attack_pool,550,8016,7,2,7,0.9510647654533386,0.2655365765094757,4629216.0,7,0.9985033273696899
attack_pool,551,8599,9,2,9,0.9548875689506531,0.2655365765094757,4629216.0,9,0.9994385838508606
attack_pool,552,2975,2,3,2,0.9115251302719116,0.42099320888519287,7339360.0,2,0.9853976964950562
attack_pool,553,7821,4,4,4,0.9445397853851318,0.8095980882644653,14114080.0,4,0.9028294086456299
attack_pool,554,3968,9,2,9,0.9279255270957947,0.2655365765094757,4629216.0,9,0.9970009922981262
attack_pool,555,2767,3,3,3,0.8889377117156982,0.42099320888519287,7339360.0,3,0.9377166628837585
attack_pool,556,629,2,2,2,0.8878857493400574,0.2655365765094757,4629216.0,2,0.9890957474708557
attack_pool,557,951,0,3,0,0.801518976688385,0.42099320888519287,7339360.0,0,0.9830663204193115
attack_pool,558,5433,7,2,7,0.9708263874053955,0.2655365765094757,4629216.0,7,0.9982494711875916
attack_pool,559,2833,5,2,5,0.8112029433250427,0.2655365765094757,4629216.0,5,0.9887645244598389
attack_pool,560,9613,1,2,1,0.9751993417739868,0.2655365765094757,4629216.0,1,0.9988359808921814
attack_pool,561,3073,3,3,3,0.9264639019966125,0.42099320888519287,7339360.0,3,0.9929326772689819
attack_pool,562,5236,2,3,2,0.8486290574073792,0.42099320888519287,7339360.0,2,0.9466447234153748
attack_pool,563,9976,5,1,5,0.5248382091522217,0.11009829491376877,1919392.0,5,0.9995121955871582
attack_pool,564,4626,7,2,7,0.9186381697654724,0.2655365765094757,4629216.0,7,0.9476694464683533
attack_pool,565,100,3,3,3,0.8828791975975037,0.42099320888519287,7339360.0,3,0.9529889225959778
attack_pool,566,4992,1,3,1,0.9878225922584534,0.42099320888519287,7339360.0,1,0.9981022477149963
attack_pool,567,5296,0,3,0,0.9669687747955322,0.42099320888519287,7339360.0,0,0.9976772665977478
attack_pool,568,1742,0,3,0,0.8967835307121277,0.42099320888519287,7339360.0,0,0.942060649394989
attack_pool,569,7845,7,2,7,0.7798755168914795,0.2655365765094757,4629216.0,7,0.986804723739624
attack_pool,570,431,2,2,2,0.7126504778862,0.2655365765094757,4629216.0,2,0.9890873432159424
attack_pool,571,6772,9,2,9,0.9227886199951172,0.2655365765094757,4629216.0,9,0.9997535347938538
attack_pool,572,4768,7,2,7,0.7226263880729675,0.2655365765094757,4629216.0,7,0.9688510894775391
attack_pool,573,3904,5,1,5,0.518326997756958,0.11009829491376877,1919392.0,5,0.9992756247520447
attack_pool,574,4700,8,2,8,0.9543997645378113,0.2655365765094757,4629216.0,8,0.9999322891235352
attack_pool,575,577,0,3,0,0.864146888256073,0.42099320888519287,7339360.0,0,0.7400001883506775
attack_pool,576,7789,8,2,8,0.8701863884925842,0.2655365765094757,4629216.0,8,0.9983896017074585
attack_pool,577,8252,1,2,1,0.9760153293609619,0.2655365765094757,4629216.0,1,0.9995562434196472
attack_pool,578,8731,1,1,1,0.5510390996932983,0.11009829491376877,1919392.0,1,0.9997130036354065
attack_pool,579,3756,6,3,6,0.9250184893608093,0.42099320888519287,7339360.0,6,0.9877321720123291
attack_pool,580,4522,0,2,0,0.7145137190818787,0.2655365765094757,4629216.0,0,0.9992352724075317
attack_pool,581,1603,7,2,7,0.9772401452064514,0.2655365765094757,4629216.0,7,0.9980295300483704
attack_pool,582,7184,1,1,1,0.5618451237678528,0.11009829491376877,1919392.0,1,0.9997696280479431
attack_pool,583,1630,8,2,8,0.8528225421905518,0.2655365765094757,4629216.0,8,0.9991982579231262
attack_pool,584,9118,1,1,1,0.5436134338378906,0.11009829491376877,1919392.0,1,0.9996199607849121
attack_pool,585,7455,5,3,5,0.9399899244308472,0.42099320888519287,7339360.0,5,0.9970597624778748
attack_pool,586,5137,3,3,3,0.845339834690094,0.42099320888519287,7339360.0,3,0.9055199027061462
attack_pool,587,6856,8,2,8,0.9751706123352051,0.2655365765094757,4629216.0,8,0.9997816681861877
attack_pool,588,5642,3,3,3,0.9209972620010376,0.42099320888519287,7339360.0,3,0.9923658967018127
attack_pool,589,791,1,1,1,0.5034247636795044,0.11009829491376877,1919392.0,1,0.9993119239807129
attack_pool,590,1986,8,2,8,0.8848140835762024,0.2655365765094757,4629216.0,8,0.9993417859077454
attack_pool,591,1868,7,2,7,0.842299222946167,0.2655365765094757,4629216.0,7,0.996425211429596
attack_pool,592,400,0,3,0,0.8924798369407654,0.42099320888519287,7339360.0,0,0.9957354068756104
attack_pool,593,9402,6,4,6,0.8178576231002808,0.8095980882644653,14114080.0,6,0.8342460989952087
attack_pool,594,2801,8,2,8,0.7709761261940002,0.2655365765094757,4629216.0,8,0.999045193195343
attack_pool,595,7556,1,2,1,0.9929702877998352,0.2655365765094757,4629216.0,1,0.999790608882904
attack_pool,596,2871,7,2,7,0.9788538217544556,0.2655365765094757,4629216.0,7,0.9966404438018799
attack_pool,597,5150,9,2,9,0.817241907119751,0.2655365765094757,4629216.0,9,0.9986945986747742
attack_pool,598,1404,6,4,6,0.7930161356925964,0.8095980882644653,14114080.0,6,0.7874996066093445
attack_pool,599,3153,9,2,9,0.9698763489723206,0.2655365765094757,4629216.0,9,0.9999523162841797
attack_pool,600,9463,8,4,8,0.9709913730621338,0.8095980882644653,14114080.0,8,0.9929976463317871
attack_pool,601,7268,9,3,9,0.9451386332511902,0.42099320888519287,7339360.0,9,0.9648803472518921
attack_pool,602,3803,8,2,8,0.9742805361747742,0.2655365765094757,4629216.0,8,0.999569833278656
attack_pool,603,4584,9,2,9,0.8932857513427734,0.2655365765094757,4629216.0,9,0.9842090010643005
attack_pool,604,9681,8,4,8,0.9395833015441895,0.8095980882644653,14114080.0,8,0.9902436137199402
attack_pool,605,6072,1,2,1,0.961982786655426,0.2655365765094757,4629216.0,1,0.9997212290763855
attack_pool,606,2034,9,2,9,0.7148334383964539,0.2655365765094757,4629216.0,9,0.9941902160644531
attack_pool,607,108,9,2,9,0.9072553515434265,0.2655365765094757,4629216.0,9,0.9967621564865112
attack_pool,608,3261,3,3,3,0.9677378535270691,0.42099320888519287,7339360.0,3,0.9802548289299011
attack_pool,609,3665,9,2,9,0.8696355223655701,0.2655365765094757,4629216.0,9,0.9932992458343506
attack_pool,610,4707,5,2,5,0.9518868923187256,0.2655365765094757,4629216.0,5,0.9996129870414734
attack_pool,611,7403,8,2,8,0.7371494174003601,0.2655365765094757,4629216.0,8,0.9902378916740417
attack_pool,612,9007,8,2,8,0.7352851033210754,0.2655365765094757,4629216.0,8,0.9996196031570435
attack_pool,613,114,5,2,5,0.9632901549339294,0.2655365765094757,4629216.0,5,0.9969615340232849
attack_pool,614,5230,0,3,0,0.9540902972221375,0.42099320888519287,7339360.0,0,0.993925154209137
attack_pool,615,4255,2,3,2,0.8668977618217468,0.42099320888519287,7339360.0,2,0.8757146596908569
attack_pool,616,6363,6,4,6,0.8175649642944336,0.8095980882644653,14114080.0,6,0.8021315336227417
attack_pool,617,510,4,4,4,0.8224360942840576,0.8095980882644653,14114080.0,4,0.7718442678451538
attack_pool,618,3637,6,4,6,0.8621613383293152,0.8095980882644653,14114080.0,6,0.9120273590087891
attack_pool,619,6579,6,4,6,0.9278813600540161,0.8095980882644653,14114080.0,6,0.9570356607437134
attack_pool,620,5550,7,2,7,0.9509046673774719,0.2655365765094757,4629216.0,7,0.996364414691925
attack_pool,621,7542,9,2,9,0.7490379810333252,0.2655365765094757,4629216.0,9,0.9961214661598206
attack_pool,622,3223,1,1,1,0.5768013000488281,0.11009829491376877,1919392.0,1,0.999632716178894
attack_pool,623,5958,1,1,1,0.6794702410697937,0.11009829491376877,1919392.0,1,0.9991410970687866
attack_pool,624,356,2,2,2,0.8366416096687317,0.2655365765094757,4629216.0,2,0.9945810437202454
attack_pool,625,5704,7,2,7,0.9577295184135437,0.2655365765094757,4629216.0,7,0.9969870448112488
attack_pool,626,7083,7,2,7,0.9843742251396179,0.2655365765094757,4629216.0,7,0.9989745616912842
attack_pool,627,9228,3,3,3,0.9522424936294556,0.42099320888519287,7339360.0,3,0.958767294883728
attack_pool,628,1242,1,2,1,0.95257568359375,0.2655365765094757,4629216.0,1,0.9997000694274902
attack_pool,629,3819,0,4,0,0.8753015398979187,0.8095980882644653,14114080.0,0,0.8148680925369263
attack_pool,630,1226,4,3,4,0.840059757232666,0.42099320888519287,7339360.0,4,0.9712402820587158
attack_pool,631,9557,7,2,7,0.9067681431770325,0.2655365765094757,4629216.0,7,0.9971394538879395
attack_pool,632,158,9,2,9,0.9027783870697021,0.2655365765094757,4629216.0,9,0.9999433755874634
attack_pool,633,4684,3,3,3,0.9194409847259521,0.42099320888519287,7339360.0,3,0.961452066898346
attack_pool,634,9907,5,3,5,0.8017241954803467,0.42099320888519287,7339360.0,5,0.9195021390914917
attack_pool,635,3475,1,1,1,0.5684652328491211,0.11009829491376877,1919392.0,1,0.9997836947441101
attack_pool,636,9102,3,4,3,0.9323471784591675,0.8095980882644653,14114080.0,3,0.9247010946273804
attack_pool,637,1411,5,2,5,0.7481306791305542,0.2655365765094757,4629216.0,5,0.8566117882728577
attack_pool,638,771,8,2,8,0.791391909122467,0.2655365765094757,4629216.0,8,0.9971502423286438
attack_pool,639,7767,2,2,2,0.7934607267379761,0.2655365765094757,4629216.0,2,0.9827297925949097
attack_pool,640,5670,1,1,1,0.5524771213531494,0.11009829491376877,1919392.0,1,0.9996249675750732
attack_pool,641,8282,3,4,3,0.8571071624755859,0.8095980882644653,14114080.0,3,0.8737884163856506
attack_pool,642,5453,8,2,8,0.8406453132629395,0.2655365765094757,4629216.0,8,0.9993895292282104
attack_pool,643,3011,8,2,8,0.8338286280632019,0.2655365765094757,4629216.0,8,0.9931190013885498
attack_pool,644,394,2,2,2,0.7649509310722351,0.2655365765094757,4629216.0,2,0.9937553405761719
attack_pool,645,8791,0,2,0,0.7720286846160889,0.2655365765094757,4629216.0,0,0.9983229041099548
attack_pool,646,3594,5,1,5,0.5090261101722717,0.11009829491376877,1919392.0,5,0.999643087387085
attack_pool,647,6411,7,2,7,0.9632379412651062,0.2655365765094757,4629216.0,7,0.9963195323944092
attack_pool,648,2696,8,4,8,0.9493699073791504,0.8095980882644653,14114080.0,8,0.9726040959358215
attack_pool,649,7922,6,3,6,0.9004936218261719,0.42099320888519287,7339360.0,6,0.9853518605232239
attack_pool,650,2934,9,2,9,0.7803711891174316,0.2655365765094757,4629216.0,9,0.954757034778595
attack_pool,651,4875,7,2,7,0.9524005651473999,0.2655365765094757,4629216.0,7,0.9944528937339783
attack_pool,652,9994,1,1,1,0.5813863277435303,0.11009829491376877,1919392.0,1,0.9995906949043274
attack_pool,653,3651,9,2,9,0.9815434813499451,0.2655365765094757,4629216.0,9,0.9995241165161133
attack_pool,654,7641,5,2,5,0.9221848249435425,0.2655365765094757,4629216.0,5,0.9997636675834656
attack_pool,655,9415,2,2,2,0.9170445203781128,0.2655365765094757,4629216.0,2,0.9922308325767517
attack_pool,656,8863,6,3,6,0.9276375770568848,0.42099320888519287,7339360.0,6,0.97854083776474
attack_pool,657,2183,5,3,5,0.9725763201713562,0.42099320888519287,7339360.0,5,0.9991428852081299
attack_pool,658,4885,9,4,9,0.8411659598350525,0.8095980882644653,14114080.0,9,0.821994960308075
attack_pool,659,3396,0,4,0,0.9107486605644226,0.8095980882644653,14114080.0,0,0.9058729410171509
attack_pool,660,8862,0,3,0,0.9706683158874512,0.42099320888519287,7339360.0,0,0.9986222982406616
attack_pool,661,8650,0,3,0,0.9864792227745056,0.42099320888519287,7339360.0,0,0.9992617964744568
attack_pool,662,1552,0,3,0,0.9795031547546387,0.42099320888519287,7339360.0,0,0.9987433552742004
attack_pool,663,4151,3,2,3,0.7639850974082947,0.2655365765094757,4629216.0,3,0.9928271174430847
attack_pool,664,8245,0,3,0,0.9663342833518982,0.42099320888519287,7339360.0,0,0.9983429908752441
attack_pool,665,3341,0,3,0,0.8430346846580505,0.42099320888519287,7339360.0,0,0.9928313493728638
attack_pool,666,9881,2,2,2,0.7424554824829102,0.2655365765094757,4629216.0,2,0.994375467300415
attack_pool,667,4390,9,2,9,0.9432721734046936,0.2655365765094757,4629216.0,9,0.9974898099899292
attack_pool,668,2876,2,2,2,0.8163190484046936,0.2655365765094757,4629216.0,2,0.9949527978897095
attack_pool,669,421,3,4,3,0.8461733460426331,0.8095980882644653,14114080.0,3,0.866962730884552
attack_pool,670,3213,8,2,8,0.8037588000297546,0.2655365765094757,4629216.0,8,0.9970760345458984
attack_pool,671,220,8,2,8,0.9068995714187622,0.2655365765094757,4629216.0,8,0.999157190322876
attack_pool,672,8189,5,4,5,0.9835190176963806,0.8095980882644653,14114080.0,5,0.9928243160247803
attack_pool,673,7794,4,3,4,0.8072946667671204,0.42099320888519287,7339360.0,4,0.9408220052719116
attack_pool,674,2167,9,2,9,0.8436905145645142,0.2655365765094757,4629216.0,9,0.9993900060653687
attack_pool,675,7370,4,3,4,0.9398300051689148,0.42099320888519287,7339360.0,4,0.976265013217926
attack_pool,676,8839,7,2,7,0.911960244178772,0.2655365765094757,4629216.0,7,0.9909759163856506
attack_pool,677,2198,3,3,3,0.826767086982727,0.42099320888519287,7339360.0,3,0.9227260947227478
attack_pool,678,2092,8,4,8,0.9264139533042908,0.8095980882644653,14114080.0,8,0.9866500496864319
attack_pool,679,7107,4,3,4,0.8258963823318481,0.42099320888519287,7339360.0,4,0.9438087344169617
attack_pool,680,210,4,3,4,0.9542928338050842,0.42099320888519287,7339360.0,4,0.9867052435874939
attack_pool,681,5158,4,3,4,0.840080201625824,0.42099320888519287,7339360.0,4,0.9544629454612732
attack_pool,682,5387,1,1,1,0.5992013216018677,0.11009829491376877,1919392.0,1,0.9995744824409485
attack_pool,683,4338,5,1,5,0.5595099329948425,0.11009829491376877,1919392.0,5,0.9987449645996094
attack_pool,684,7564,8,2,8,0.8105838894844055,0.2655365765094757,4629216.0,8,0.9986164569854736
attack_pool,685,4988,7,2,7,0.912213921546936,0.2655365765094757,4629216.0,7,0.9969624876976013
attack_pool,686,4858,9,2,9,0.9426426291465759,0.2655365765094757,4629216.0,9,0.9999263286590576
attack_pool,687,1017,9,2,9,0.7442372441291809,0.2655365765094757,4629216.0,9,0.9843610525131226
attack_pool,688,8581,9,2,9,0.8867738246917725,0.2655365765094757,4629216.0,9,0.9996121525764465
attack_pool,689,9599,0,4,0,0.939868152141571,0.8095980882644653,14114080.0,0,0.965941846370697
attack_pool,690,3721,9,2,9,0.8335475921630859,0.2655365765094757,4629216.0,9,0.9995718598365784
attack_pool,691,7733,4,3,4,0.9171939492225647,0.42099320888519287,7339360.0,4,0.9853469133377075
attack_pool,692,4679,4,3,4,0.9108908772468567,0.42099320888519287,7339360.0,4,0.9785792231559753
attack_pool,693,8627,2,3,2,0.9550393223762512,0.42099320888519287,7339360.0,2,0.9604387283325195
attack_pool,694,9952,8,2,8,0.8955307006835938,0.2655365765094757,4629216.0,8,0.9998809099197388
attack_pool,695,3844,0,3,0,0.9415867924690247,0.42099320888519287,7339360.0,0,0.9962922930717468
attack_pool,696,2567,1,1,1,0.5900917053222656,0.11009829491376877,1919392.0,1,0.9996702671051025
attack_pool,697,6388,8,4,8,0.9251503944396973,0.8095980882644653,14114080.0,8,0.9449490904808044
attack_pool,698,5214,3,3,3,0.8300037384033203,0.42099320888519287,7339360.0,3,0.9705150723457336
attack_pool,699,8546,2,2,2,0.7675508260726929,0.2655365765094757,4629216.0,2,0.9868074059486389
attack_pool,700,2014,2,2,2,0.8697954416275024,0.2655365765094757,4629216.0,2,0.9974077343940735
attack_pool,701,5080,8,2,8,0.9006120562553406,0.2655365765094757,4629216.0,8,0.9952799081802368
attack_pool,702,1053,4,4,4,0.8809553980827332,0.8095980882644653,14114080.0,4,0.8469799757003784
attack_pool,703,6004,1,1,1,0.543968677520752,0.11009829491376877,1919392.0,1,0.9995417594909668
attack_pool,704,2271,8,2,8,0.7831625938415527,0.2655365765094757,4629216.0,8,0.9995788931846619
attack_pool,705,4425,2,2,2,0.7963443994522095,0.2655365765094757,4629216.0,2,0.9974990487098694
attack_pool,706,4548,1,1,1,0.6608607769012451,0.11009829491376877,1919392.0,1,0.9985600113868713
attack_pool,707,8498,2,2,2,0.8667689561843872,0.2655365765094757,4629216.0,2,0.9945908784866333
attack_pool,708,240,5,2,5,0.8347569704055786,0.2655365765094757,4629216.0,5,0.9991629123687744
attack_pool,709,701,1,2,1,0.9158211946487427,0.2655365765094757,4629216.0,1,0.9666445255279541
attack_pool,710,554,1,1,1,0.5302242040634155,0.11009829491376877,1919392.0,1,0.9975383281707764
attack_pool,711,2759,0,3,0,0.9507231712341309,0.42099320888519287,7339360.0,0,0.9971470236778259
attack_pool,712,4328,4,4,4,0.9304847717285156,0.8095980882644653,14114080.0,4,0.8545634746551514
attack_pool,713,6109,0,3,0,0.9805155992507935,0.42099320888519287,7339360.0,0,0.9994320273399353
attack_pool,714,1992,1,1,1,0.5275409817695618,0.11009829491376877,1919392.0,1,0.998586893081665
attack_pool,715,2907,6,4,6,0.8936602473258972,0.8095980882644653,14114080.0,6,0.9474461078643799
attack_pool,716,9735,0,4,0,0.9275248646736145,0.8095980882644653,14114080.0,0,0.9508941769599915
attack_pool,717,9034,9,2,9,0.9304675459861755,0.2655365765094757,4629216.0,9,0.9996324777603149
attack_pool,718,916,0,3,0,0.935722291469574,0.42099320888519287,7339360.0,0,0.9718641042709351
attack_pool,719,2147,7,2,7,0.9664390683174133,0.2655365765094757,4629216.0,7,0.9858125448226929
attack_pool,720,3161,5,3,5,0.8716419339179993,0.42099320888519287,7339360.0,5,0.9831082224845886
attack_pool,721,744,8,3,8,0.9279636740684509,0.42099320888519287,7339360.0,8,0.9933102130889893
attack_pool,722,4061,4,4,4,0.9337624311447144,0.8095980882644653,14114080.0,4,0.942449688911438
attack_pool,723,580,7,2,7,0.9498643279075623,0.2655365765094757,4629216.0,7,0.9973964691162109
attack_pool,724,3414,3,3,3,0.8902563452720642,0.42099320888519287,7339360.0,3,0.983930766582489
attack_pool,725,7605,1,1,1,0.5979716777801514,0.11009829491376877,1919392.0,1,0.9990209341049194
attack_pool,726,314,2,3,2,0.9746835231781006,0.42099320888519287,7339360.0,2,0.9749660491943359
attack_pool,727,6350,9,2,9,0.7791121602058411,0.2655365765094757,4629216.0,9,0.9996345043182373
attack_pool,728,4665,0,3,0,0.8748199939727783,0.42099320888519287,7339360.0,0,0.9733460545539856
attack_pool,729,4125,5,2,5,0.8095846176147461,0.2655365765094757,4629216.0,5,0.9991384744644165
attack_pool,730,1019,7,2,7,0.905443012714386,0.2655365765094757,4629216.0,7,0.969163715839386
attack_pool,731,3151,5,4,5,0.9844825863838196,0.8095980882644653,14114080.0,5,0.9933446645736694
attack_pool,732,4790,7,2,7,0.9228947162628174,0.2655365765094757,4629216.0,7,0.9975377321243286
attack_pool,733,6522,8,2,8,0.8985990285873413,0.2655365765094757,4629216.0,8,0.9972336888313293
attack_pool,734,6501,8,2,8,0.7942115068435669,0.2655365765094757,4629216.0,8,0.9969812035560608
attack_pool,735,3659,7,2,7,0.7160571813583374,0.2655365765094757,4629216.0,7,0.734900176525116
attack_pool,736,1169,0,2,0,0.8458505868911743,0.2655365765094757,4629216.0,0,0.9858494997024536
attack_pool,737,8071,8,3,8,0.9729746580123901,0.42099320888519287,7339360.0,8,0.9991952776908875
attack_pool,738,663,1,2,1,0.7734311819076538,0.2655365765094757,4629216.0,1,0.9989222288131714
attack_pool,739,4468,9,2,9,0.8905807137489319,0.2655365765094757,4629216.0,9,0.9988981485366821
attack_pool,740,5007,9,2,9,0.9119354486465454,0.2655365765094757,4629216.0,9,0.999408483505249
attack_pool,741,7528,9,2,9,0.9505649209022522,0.2655365765094757,4629216.0,9,0.999534010887146
attack_pool,742,8920,4,3,4,0.8625909090042114,0.42099320888519287,7339360.0,4,0.8450832366943359
attack_pool,743,2794,4,3,4,0.7952995300292969,0.42099320888519287,7339360.0,4,0.8118147253990173
attack_pool,744,3734,0,3,0,0.9342941641807556,0.42099320888519287,7339360.0,0,0.9979450106620789
attack_pool,745,33,3,4,3,0.822635293006897,0.8095980882644653,14114080.0,3,0.8647350668907166
attack_pool,746,5252,7,2,7,0.9697415828704834,0.2655365765094757,4629216.0,7,0.9951335787773132
attack_pool,747,6710,0,3,0,0.8623705506324768,0.42099320888519287,7339360.0,0,0.9869902729988098
attack_pool,748,5009,9,3,9,0.9708309769630432,0.42099320888519287,7339360.0,9,0.9927400946617126
attack_pool,749,8673,4,3,4,0.9541571140289307,0.42099320888519287,7339360.0,4,0.9752972722053528
attack_pool,750,6398,0,3,0,0.9678110480308533,0.42099320888519287,7339360.0,0,0.9944360256195068
attack_pool,751,7022,0,3,0,0.9261350631713867,0.42099320888519287,7339360.0,0,0.978078305721283
attack_pool,752,2473,4,3,4,0.9682323336601257,0.42099320888519287,7339360.0,4,0.9900389313697815
attack_pool,753,5923,5,3,5,0.9888213872909546,0.42099320888519287,7339360.0,5,0.9996069073677063
attack_pool,754,118,7,2,7,0.9747405052185059,0.2655365765094757,4629216.0,7,0.9851577281951904
attack_pool,755,5800,7,2,7,0.9872986674308777,0.2655365765094757,4629216.0,7,0.9989426732063293
attack_pool,756,838,1,1,1,0.5815930962562561,0.11009829491376877,1919392.0,1,0.9998216032981873
attack_pool,757,9777,1,1,1,0.5320292711257935,0.11009829491376877,1919392.0,1,0.999809205532074
attack_pool,758,5526,5,2,5,0.8403076529502869,0.2655365765094757,4629216.0,5,0.9997406601905823
attack_pool,759,18,8,2,8,0.8322675228118896,0.2655365765094757,4629216.0,8,0.9983144998550415
attack_pool,760,3241,4,3,4,0.8223941922187805,0.42099320888519287,7339360.0,4,0.882070779800415
attack_pool,761,5407,5,2,5,0.8785322308540344,0.2655365765094757,4629216.0,5,0.9985458850860596
attack_pool,762,3887,6,4,6,0.8263623714447021,0.8095980882644653,14114080.0,6,0.9092308282852173
attack_pool,763,3656,9,2,9,0.9604101181030273,0.2655365765094757,4629216.0,9,0.9991839528083801
attack_pool,764,5624,2,2,2,0.7069743871688843,0.2655365765094757,4629216.0,2,0.9896593689918518
attack_pool,765,9774,7,2,7,0.959977388381958,0.2655365765094757,4629216.0,7,0.9974505305290222
attack_pool,766,5669,4,4,4,0.8021984100341797,0.8095980882644653,14114080.0,4,0.8694906830787659
attack_pool,767,4128,2,2,2,0.7512512803077698,0.2655365765094757,4629216.0,2,0.7846084833145142
attack_pool,768,4732,7,2,7,0.9147106409072876,0.2655365765094757,4629216.0,7,0.9873570203781128
attack_pool,769,6347,8,2,8,0.9233620166778564,0.2655365765094757,4629216.0,8,0.9994251728057861
attack_pool,770,9323,3,3,3,0.9126842617988586,0.42099320888519287,7339360.0,3,0.9785352349281311
attack_pool,771,4910,9,2,9,0.8977463245391846,0.2655365765094757,4629216.0,9,0.9998220801353455
attack_pool,772,8225,4,3,4,0.9630087018013,0.42099320888519287,7339360.0,4,0.9850823879241943
attack_pool,773,6176,9,2,9,0.9398232102394104,0.2655365765094757,4629216.0,9,0.9997343420982361
attack_pool,774,4368,8,3,8,0.8312182426452637,0.42099320888519287,7339360.0,8,0.9745577573776245
attack_pool,775,7877,9,2,9,0.8912131786346436,0.2655365765094757,4629216.0,9,0.9997187256813049
attack_pool,776,7519,1,1,1,0.5175977349281311,0.11009829491376877,1919392.0,1,0.9997223019599915
attack_pool,777,1418,9,2,9,0.8728983402252197,0.2655365765094757,4629216.0,9,0.997381865978241
attack_pool,778,6948,9,2,9,0.970319926738739,0.2655365765094757,4629216.0,9,0.9918991327285767
attack_pool,779,6416,0,4,0,0.9381309151649475,0.8095980882644653,14114080.0,0,0.9500831365585327
attack_pool,780,6812,0,3,0,0.9369686245918274,0.42099320888519287,7339360.0,0,0.9983420372009277
attack_pool,781,5517,9,3,9,0.9586913585662842,0.42099320888519287,7339360.0,9,0.988599419593811
attack_pool,782,2281,4,4,4,0.9493591785430908,0.8095980882644653,14114080.0,4,0.9473966360092163
attack_pool,783,2095,7,2,7,0.9589014649391174,0.2655365765094757,4629216.0,7,0.9991831183433533
attack_pool,784,2339,9,2,9,0.8824663758277893,0.2655365765094757,4629216.0,9,0.9998475313186646
attack_pool,785,3044,2,2,2,0.8309151530265808,0.2655365765094757,4629216.0,2,0.9992874264717102
attack_pool,786,4296,9,2,9,0.9643901586532593,0.2655365765094757,4629216.0,9,0.9998024106025696
attack_pool,787,8470,4,3,4,0.9069600701332092,0.42099320888519287,7339360.0,4,0.9237304925918579
attack_pool,788,6038,1,2,1,0.9824311137199402,0.2655365765094757,4629216.0,1,0.9998624324798584
attack_pool,789,4219,1,1,1,0.5654008388519287,0.11009829491376877,1919392.0,1,0.9996656179428101
attack_pool,790,4304,0,3,0,0.9220442175865173,0.42099320888519287,7339360.0,0,0.9893220663070679
attack_pool,791,6456,1,1,1,0.5811170339584351,0.11009829491376877,1919392.0,1,0.9997708201408386
attack_pool,792,5961,2,2,2,0.7767150402069092,0.2655365765094757,4629216.0,2,0.9908654093742371
attack_pool,793,4102,0,4,0,0.9685000777244568,0.8095980882644653,14114080.0,0,0.9707858562469482
attack_pool,794,4324,1,1,1,0.6350647807121277,0.11009829491376877,1919392.0,1,0.9994866847991943
attack_pool,795,2188,3,3,3,0.8487006425857544,0.42099320888519287,7339360.0,3,0.9867231249809265
attack_pool,796,6552,9,2,9,0.7180068492889404,0.2655365765094757,4629216.0,9,0.9939433932304382
attack_pool,797,7185,1,1,1,0.5062299966812134,0.11009829491376877,1919392.0,1,0.9995549321174622
attack_pool,798,2682,1,1,1,0.6177104711532593,0.11009829491376877,1919392.0,1,0.9995600581169128
attack_pool,799,3148,6,3,6,0.8638899326324463,0.42099320888519287,7339360.0,6,0.9564724564552307
attack_pool,800,2623,7,2,7,0.7266594767570496,0.2655365765094757,4629216.0,7,0.7390050888061523
attack_pool,801,7395,5,1,5,0.5093845725059509,0.11009829491376877,1919392.0,5,0.9983618855476379
attack_pool,802,9388,5,2,5,0.7394455671310425,0.2655365765094757,4629216.0,5,0.9983429908752441
attack_pool,803,933,4,3,4,0.8330779671669006,0.42099320888519287,7339360.0,4,0.9760573506355286
attack_pool,804,6247,7,2,7,0.9798732995986938,0.2655365765094757,4629216.0,7,0.998815655708313
attack_pool,805,5269,3,3,3,0.8806663155555725,0.42099320888519287,7339360.0,3,0.9648419618606567
