input_id,source_index,label,original_exit,original_accuracy,original_proxy,original_observed_cost,original_blackbox_pred,original_blackbox_conf,original_final_pred,original_final_conf
581,1603,7,2,True,4629216.0,0.2655365765094757,7,0.9772401452064514,7,0.9980295300483704
582,7184,1,1,True,1919392.0,0.11009829491376877,1,0.5618451833724976,1,0.9997696280479431
583,1630,8,2,True,4629216.0,0.2655365765094757,8,0.8528225421905518,8,0.9991982579231262
584,9118,1,1,True,1919392.0,0.11009829491376877,1,0.5436134338378906,1,0.9996199607849121
585,7455,5,3,True,7339360.0,0.42099320888519287,5,0.9399899244308472,5,0.9970597624778748
586,5137,3,3,True,7339360.0,0.42099320888519287,3,0.845339834690094,3,0.9055199027061462
587,6856,8,2,True,4629216.0,0.2655365765094757,8,0.9751706123352051,8,0.9997816681861877
588,5642,3,3,True,7339360.0,0.42099320888519287,3,0.9209972620010376,3,0.9923658967018127
589,791,1,1,True,1919392.0,0.11009829491376877,1,0.5034247636795044,1,0.9993119239807129
590,1986,8,2,True,4629216.0,0.2655365765094757,8,0.8848139643669128,8,0.9993417859077454
591,1868,7,2,True,4629216.0,0.2655365765094757,7,0.8422993421554565,7,0.996425211429596
592,400,0,3,True,7339360.0,0.42099320888519287,0,0.8924798369407654,0,0.9957354068756104
593,9402,6,4,True,14114080.0,0.8095980882644653,6,0.8178577423095703,6,0.8342460989952087
594,2801,8,2,True,4629216.0,0.2655365765094757,8,0.7709761261940002,8,0.999045193195343
595,7556,1,2,True,4629216.0,0.2655365765094757,1,0.9929702877998352,1,0.999790608882904
596,2871,7,2,True,4629216.0,0.2655365765094757,7,0.9788538217544556,7,0.9966404438018799
597,5150,9,2,True,4629216.0,0.2655365765094757,9,0.817241907119751,9,0.9986945986747742
598,1404,6,4,True,14114080.0,0.8095980882644653,6,0.7930161356925964,6,0.787499725818634
599,3153,9,2,True,4629216.0,0.2655365765094757,9,0.9698763489723206,9,0.9999523162841797
600,9463,8,4,True,14114080.0,0.8095980882644653,8,0.9709913730621338,8,0.9929976463317871
601,7268,9,3,True,7339360.0,0.42099320888519287,9,0.9451386332511902,9,0.9648803472518921
602,3803,8,2,True,4629216.0,0.2655365765094757,8,0.9742805361747742,8,0.999569833278656
603,4584,9,2,True,4629216.0,0.2655365765094757,9,0.8932857513427734,9,0.9842090010643005
604,9681,8,4,True,14114080.0,0.8095980882644653,8,0.9395833015441895,8,0.9902436137199402
605,6072,1,2,True,4629216.0,0.2655365765094757,1,0.961982786655426,1,0.9997212290763855
606,2034,9,2,True,4629216.0,0.2655365765094757,9,0.7148333787918091,9,0.9941902160644531
607,108,9,2,True,4629216.0,0.2655365765094757,9,0.9072553515434265,9,0.9967621564865112
608,3261,3,3,True,7339360.0,0.42099320888519287,3,0.9677378535270691,3,0.9802548289299011
609,3665,9,2,True,4629216.0,0.2655365765094757,9,0.8696355223655701,9,0.9932992458343506
610,4707,5,2,True,4629216.0,0.2655365765094757,5,0.9518868923187256,5,0.9996129870414734
611,7403,8,2,True,4629216.0,0.2655365765094757,8,0.7371495366096497,8,0.9902378916740417
612,9007,8,2,True,4629216.0,0.2655365765094757,8,0.7352851033210754,8,0.9996196031570435
613,114,5,2,True,4629216.0,0.2655365765094757,5,0.9632901549339294,5,0.9969615340232849
614,5230,0,3,True,7339360.0,0.42099320888519287,0,0.9540902972221375,0,0.993925154209137
615,4255,2,3,True,7339360.0,0.42099320888519287,2,0.8668976426124573,2,0.8757146596908569
616,6363,6,4,True,14114080.0,0.8095980882644653,6,0.8175649642944336,6,0.8021316528320312
617,510,4,4,True,14114080.0,0.8095980882644653,4,0.8224360942840576,4,0.7718443274497986
618,3637,6,4,True,14114080.0,0.8095980882644653,6,0.8621613383293152,6,0.9120274782180786
619,6579,6,4,True,14114080.0,0.8095980882644653,6,0.9278813600540161,6,0.9570356607437134
620,5550,7,2,True,4629216.0,0.2655365765094757,7,0.9509046673774719,7,0.996364414691925
621,7542,9,2,True,4629216.0,0.2655365765094757,9,0.7490379810333252,9,0.9961214661598206
622,3223,1,1,True,1919392.0,0.11009829491376877,1,0.5768013000488281,1,0.999632716178894
623,5958,1,1,True,1919392.0,0.11009829491376877,1,0.6794702410697937,1,0.9991410970687866
624,356,2,2,True,4629216.0,0.2655365765094757,2,0.8366415500640869,2,0.9945810437202454
625,5704,7,2,True,4629216.0,0.2655365765094757,7,0.9577295184135437,7,0.9969870448112488
626,7083,7,2,True,4629216.0,0.2655365765094757,7,0.9843742251396179,7,0.9989745616912842
627,9228,3,3,True,7339360.0,0.42099320888519287,3,0.9522424936294556,3,0.958767294883728
628,1242,1,2,True,4629216.0,0.2655365765094757,1,0.95257568359375,1,0.9997000694274902
629,3819,0,4,True,14114080.0,0.8095980882644653,0,0.8753015398979187,0,0.8148680925369263
630,1226,4,3,True,7339360.0,0.42099320888519287,4,0.8400598764419556,4,0.9712402820587158
631,9557,7,2,True,4629216.0,0.2655365765094757,7,0.9067681431770325,7,0.9971394538879395
632,158,9,2,True,4629216.0,0.2655365765094757,9,0.9027783870697021,9,0.9999433755874634
633,4684,3,3,True,7339360.0,0.42099320888519287,3,0.9194409847259521,3,0.961452066898346
634,9907,5,3,True,7339360.0,0.42099320888519287,5,0.8017241358757019,5,0.9195021390914917
635,3475,1,1,True,1919392.0,0.11009829491376877,1,0.5684651136398315,1,0.9997836947441101
636,9102,3,4,True,14114080.0,0.8095980882644653,3,0.9323470592498779,3,0.9247010946273804
637,1411,5,2,True,4629216.0,0.2655365765094757,5,0.7481305599212646,5,0.8566118478775024
638,771,8,2,True,4629216.0,0.2655365765094757,8,0.7913918495178223,8,0.9971502423286438
639,7767,2,2,True,4629216.0,0.2655365765094757,2,0.7934607267379761,2,0.9827297925949097
640,5670,1,1,True,1919392.0,0.11009829491376877,1,0.5524771213531494,1,0.9996249675750732
641,8282,3,4,True,14114080.0,0.8095980882644653,3,0.8571071624755859,3,0.8737884163856506
642,5453,8,2,True,4629216.0,0.2655365765094757,8,0.8406453132629395,8,0.9993895292282104
643,3011,8,2,True,4629216.0,0.2655365765094757,8,0.8338287472724915,8,0.9931190013885498
644,394,2,2,True,4629216.0,0.2655365765094757,2,0.7649509310722351,2,0.9937553405761719
645,8791,0,2,True,4629216.0,0.2655365765094757,0,0.7720286846160889,0,0.9983229041099548
646,3594,5,1,True,1919392.0,0.11009829491376877,5,0.5090261101722717,5,0.999643087387085
647,6411,7,2,True,4629216.0,0.2655365765094757,7,0.9632379412651062,7,0.9963195323944092
648,2696,8,4,True,14114080.0,0.8095980882644653,8,0.9493699073791504,8,0.972603976726532
649,7922,6,3,True,7339360.0,0.42099320888519287,6,0.9004936218261719,6,0.9853518605232239
650,2934,9,2,True,4629216.0,0.2655365765094757,9,0.7803711891174316,9,0.9547571539878845
651,4875,7,2,True,4629216.0,0.2655365765094757,7,0.9524005651473999,7,0.9944528937339783
652,9994,1,1,True,1919392.0,0.11009829491376877,1,0.5813863277435303,1,0.9995906949043274
653,3651,9,2,True,4629216.0,0.2655365765094757,9,0.9815434813499451,9,0.9995241165161133
654,7641,5,2,True,4629216.0,0.2655365765094757,5,0.9221848249435425,5,0.9997636675834656
655,9415,2,2,True,4629216.0,0.2655365765094757,2,0.9170446395874023,2,0.9922308325767517
656,8863,6,3,True,7339360.0,0.42099320888519287,6,0.9276375770568848,6,0.9785407185554504
657,2183,5,3,True,7339360.0,0.42099320888519287,5,0.9725763201713562,5,0.9991428852081299
658,4885,9,4,True,14114080.0,0.8095980882644653,9,0.8411660194396973,9,0.821994960308075
659,3396,0,4,True,14114080.0,0.8095980882644653,0,0.9107486605644226,0,0.9058729410171509
660,8862,0,3,True,7339360.0,0.42099320888519287,0,0.9706683158874512,0,0.9986222982406616
661,8650,0,3,True,7339360.0,0.42099320888519287,0,0.9864791035652161,0,0.9992617964744568
662,1552,0,3,True,7339360.0,0.42099320888519287,0,0.9795031547546387,0,0.9987433552742004
663,4151,3,2,True,4629216.0,0.2655365765094757,3,0.7639849781990051,3,0.9928271174430847
664,8245,0,3,True,7339360.0,0.42099320888519287,0,0.9663342833518982,0,0.9983429908752441
665,3341,0,3,True,7339360.0,0.42099320888519287,0,0.843034565448761,0,0.9928313493728638
666,9881,2,2,True,4629216.0,0.2655365765094757,2,0.7424554228782654,2,0.994375467300415
667,4390,9,2,True,4629216.0,0.2655365765094757,9,0.9432721734046936,9,0.9974898099899292
668,2876,2,2,True,4629216.0,0.2655365765094757,2,0.8163190484046936,2,0.9949527978897095
669,421,3,4,True,14114080.0,0.8095980882644653,3,0.8461733460426331,3,0.866962730884552
670,3213,8,2,True,4629216.0,0.2655365765094757,8,0.803758978843689,8,0.9970760345458984
671,220,8,2,True,4629216.0,0.2655365765094757,8,0.9068995714187622,8,0.999157190322876
672,8189,5,4,True,14114080.0,0.8095980882644653,5,0.9835190176963806,5,0.9928243160247803
673,7794,4,3,True,7339360.0,0.42099320888519287,4,0.8072949051856995,4,0.9408220052719116
674,2167,9,2,True,4629216.0,0.2655365765094757,9,0.8436905741691589,9,0.9993900060653687
675,7370,4,3,True,7339360.0,0.42099320888519287,4,0.9398300051689148,4,0.976265013217926
676,8839,7,2,True,4629216.0,0.2655365765094757,7,0.911960244178772,7,0.9909759163856506
677,2198,3,3,True,7339360.0,0.42099320888519287,3,0.8267670273780823,3,0.9227261543273926
678,2092,8,4,True,14114080.0,0.8095980882644653,8,0.9264139533042908,8,0.9866500496864319
679,7107,4,3,True,7339360.0,0.42099320888519287,4,0.8258964419364929,4,0.9438087344169617
680,210,4,3,True,7339360.0,0.42099320888519287,4,0.9542928338050842,4,0.9867052435874939
681,5158,4,3,True,7339360.0,0.42099320888519287,4,0.840080201625824,4,0.9544629454612732
682,5387,1,1,True,1919392.0,0.11009829491376877,1,0.5992013216018677,1,0.9995744824409485
683,4338,5,1,True,1919392.0,0.11009829491376877,5,0.5595099329948425,5,0.9987449645996094
684,7564,8,2,True,4629216.0,0.2655365765094757,8,0.8105840086936951,8,0.9986164569854736
685,4988,7,2,True,4629216.0,0.2655365765094757,7,0.912213921546936,7,0.9969624876976013
686,4858,9,2,True,4629216.0,0.2655365765094757,9,0.9426426291465759,9,0.9999263286590576
687,1017,9,2,True,4629216.0,0.2655365765094757,9,0.7442371249198914,9,0.9843610525131226
688,8581,9,2,True,4629216.0,0.2655365765094757,9,0.8867738246917725,9,0.9996121525764465
689,9599,0,4,True,14114080.0,0.8095980882644653,0,0.9398683309555054,0,0.9659419655799866
690,3721,9,2,True,4629216.0,0.2655365765094757,9,0.8335475921630859,9,0.9995718598365784
691,7733,4,3,True,7339360.0,0.42099320888519287,4,0.9171939492225647,4,0.9853469133377075
692,4679,4,3,True,7339360.0,0.42099320888519287,4,0.9108907580375671,4,0.9785792231559753
693,8627,2,3,True,7339360.0,0.42099320888519287,2,0.9550393223762512,2,0.9604387283325195
694,9952,8,2,True,4629216.0,0.2655365765094757,8,0.8955307006835938,8,0.9998809099197388
695,3844,0,3,True,7339360.0,0.42099320888519287,0,0.9415867924690247,0,0.9962922930717468
696,2567,1,1,True,1919392.0,0.11009829491376877,1,0.5900917053222656,1,0.9996702671051025
697,6388,8,4,True,14114080.0,0.8095980882644653,8,0.9251503944396973,8,0.9449490904808044
698,5214,3,3,True,7339360.0,0.42099320888519287,3,0.8300037384033203,3,0.9705150723457336
699,8546,2,2,True,4629216.0,0.2655365765094757,2,0.7675508260726929,2,0.9868074059486389
700,2014,2,2,True,4629216.0,0.2655365765094757,2,0.8697954416275024,2,0.9974077343940735
701,5080,8,2,True,4629216.0,0.2655365765094757,8,0.9006120562553406,8,0.9952799081802368
702,1053,4,4,True,14114080.0,0.8095980882644653,4,0.8809553980827332,4,0.8469799757003784
703,6004,1,1,True,1919392.0,0.11009829491376877,1,0.543968677520752,1,0.9995417594909668
704,2271,8,2,True,4629216.0,0.2655365765094757,8,0.7831627130508423,8,0.9995788931846619
705,4425,2,2,True,4629216.0,0.2655365765094757,2,0.7963443994522095,2,0.9974990487098694
706,4548,1,1,True,1919392.0,0.11009829491376877,1,0.6608606576919556,1,0.9985600113868713
707,8498,2,2,True,4629216.0,0.2655365765094757,2,0.866769015789032,2,0.9945908784866333
708,240,5,2,True,4629216.0,0.2655365765094757,5,0.8347570300102234,5,0.9991629123687744
709,701,1,2,True,4629216.0,0.2655365765094757,1,0.9158210754394531,1,0.9666445255279541
710,554,1,1,True,1919392.0,0.11009829491376877,1,0.5302242636680603,1,0.9975383281707764
711,2759,0,3,True,7339360.0,0.42099320888519287,0,0.9507231712341309,0,0.9971470236778259
712,4328,4,4,True,14114080.0,0.8095980882644653,4,0.9304847717285156,4,0.8545634746551514
713,6109,0,3,True,7339360.0,0.42099320888519287,0,0.9805155992507935,0,0.9994320273399353
714,1992,1,1,True,1919392.0,0.11009829491376877,1,0.527540922164917,1,0.998586893081665
715,2907,6,4,True,14114080.0,0.8095980882644653,6,0.8936602473258972,6,0.9474461078643799
716,9735,0,4,True,14114080.0,0.8095980882644653,0,0.9275248646736145,0,0.9508941769599915
717,9034,9,2,True,4629216.0,0.2655365765094757,9,0.9304675459861755,9,0.9996324777603149
718,916,0,3,True,7339360.0,0.42099320888519287,0,0.935722291469574,0,0.9718641042709351
719,2147,7,2,True,4629216.0,0.2655365765094757,7,0.9664390683174133,7,0.9858125448226929
720,3161,5,3,True,7339360.0,0.42099320888519287,5,0.8716419339179993,5,0.9831082224845886
721,744,8,3,True,7339360.0,0.42099320888519287,8,0.9279636740684509,8,0.9933102130889893
722,4061,4,4,True,14114080.0,0.8095980882644653,4,0.9337624311447144,4,0.942449688911438
723,580,7,2,True,4629216.0,0.2655365765094757,7,0.9498642086982727,7,0.9973964691162109
724,3414,3,3,True,7339360.0,0.42099320888519287,3,0.8902563452720642,3,0.983930766582489
725,7605,1,1,True,1919392.0,0.11009829491376877,1,0.5979716777801514,1,0.9990209341049194
726,314,2,3,True,7339360.0,0.42099320888519287,2,0.9746835231781006,2,0.9749660491943359
727,6350,9,2,True,4629216.0,0.2655365765094757,9,0.7791121006011963,9,0.9996345043182373
728,4665,0,3,True,7339360.0,0.42099320888519287,0,0.8748201131820679,0,0.9733460545539856
729,4125,5,2,True,4629216.0,0.2655365765094757,5,0.8095844984054565,5,0.9991384744644165
730,1019,7,2,True,4629216.0,0.2655365765094757,7,0.905443012714386,7,0.969163715839386
731,3151,5,4,True,14114080.0,0.8095980882644653,5,0.9844825267791748,5,0.9933446645736694
732,4790,7,2,True,4629216.0,0.2655365765094757,7,0.9228947162628174,7,0.9975377321243286
733,6522,8,2,True,4629216.0,0.2655365765094757,8,0.8985990285873413,8,0.9972336888313293
734,6501,8,2,True,4629216.0,0.2655365765094757,8,0.7942115068435669,8,0.9969812035560608
735,3659,7,2,True,4629216.0,0.2655365765094757,7,0.7160572409629822,7,0.734900176525116
736,1169,0,2,True,4629216.0,0.2655365765094757,0,0.8458506464958191,0,0.9858494997024536
737,8071,8,3,True,7339360.0,0.42099320888519287,8,0.9729746580123901,8,0.9991952776908875
738,663,1,2,True,4629216.0,0.2655365765094757,1,0.7734311819076538,1,0.9989222288131714
739,4468,9,2,True,4629216.0,0.2655365765094757,9,0.8905807137489319,9,0.9988981485366821
740,5007,9,2,True,4629216.0,0.2655365765094757,9,0.9119354486465454,9,0.999408483505249
741,7528,9,2,True,4629216.0,0.2655365765094757,9,0.9505649209022522,9,0.999534010887146
742,8920,4,3,True,7339360.0,0.42099320888519287,4,0.8625908493995667,4,0.8450832962989807
743,2794,4,3,True,7339360.0,0.42099320888519287,4,0.7952995896339417,4,0.811814546585083
744,3734,0,3,True,7339360.0,0.42099320888519287,0,0.9342941641807556,0,0.9979450106620789
745,33,3,4,True,14114080.0,0.8095980882644653,3,0.8226354718208313,3,0.8647351264953613
746,5252,7,2,True,4629216.0,0.2655365765094757,7,0.9697415828704834,7,0.9951335787773132
747,6710,0,3,True,7339360.0,0.42099320888519287,0,0.8623705506324768,0,0.9869902729988098
748,5009,9,3,True,7339360.0,0.42099320888519287,9,0.9708309769630432,9,0.9927400946617126
749,8673,4,3,True,7339360.0,0.42099320888519287,4,0.9541571140289307,4,0.9752972722053528
750,6398,0,3,True,7339360.0,0.42099320888519287,0,0.9678110480308533,0,0.9944360256195068
751,7022,0,3,True,7339360.0,0.42099320888519287,0,0.9261350631713867,0,0.978078305721283
752,2473,4,3,True,7339360.0,0.42099320888519287,4,0.9682323336601257,4,0.9900389313697815
753,5923,5,3,True,7339360.0,0.42099320888519287,5,0.9888213872909546,5,0.9996069073677063
754,118,7,2,True,4629216.0,0.2655365765094757,7,0.9747405052185059,7,0.9851577281951904
755,5800,7,2,True,4629216.0,0.2655365765094757,7,0.9872986674308777,7,0.9989426732063293
756,838,1,1,True,1919392.0,0.11009829491376877,1,0.5815930366516113,1,0.9998216032981873
757,9777,1,1,True,1919392.0,0.11009829491376877,1,0.5320293307304382,1,0.999809205532074
758,5526,5,2,True,4629216.0,0.2655365765094757,5,0.8403076529502869,5,0.9997406601905823
759,18,8,2,True,4629216.0,0.2655365765094757,8,0.8322674036026001,8,0.9983144998550415
760,3241,4,3,True,7339360.0,0.42099320888519287,4,0.8223941922187805,4,0.882070779800415
761,5407,5,2,True,4629216.0,0.2655365765094757,5,0.8785321712493896,5,0.9985458850860596
762,3887,6,4,True,14114080.0,0.8095980882644653,6,0.8263623714447021,6,0.9092310070991516
763,3656,9,2,True,4629216.0,0.2655365765094757,9,0.9604101181030273,9,0.9991839528083801
764,5624,2,2,True,4629216.0,0.2655365765094757,2,0.7069743871688843,2,0.9896593689918518
765,9774,7,2,True,4629216.0,0.2655365765094757,7,0.959977388381958,7,0.9974505305290222
766,5669,4,4,True,14114080.0,0.8095980882644653,4,0.8021984100341797,4,0.8694906830787659
767,4128,2,2,True,4629216.0,0.2655365765094757,2,0.7512512803077698,2,0.784608781337738
768,4732,7,2,True,4629216.0,0.2655365765094757,7,0.9147107005119324,7,0.9873570203781128
769,6347,8,2,True,4629216.0,0.2655365765094757,8,0.9233620166778564,8,0.9994251728057861
770,9323,3,3,True,7339360.0,0.42099320888519287,3,0.9126842617988586,3,0.9785352349281311
771,4910,9,2,True,4629216.0,0.2655365765094757,9,0.8977460265159607,9,0.9998220801353455
772,8225,4,3,True,7339360.0,0.42099320888519287,4,0.9630087018013,4,0.9850823879241943
773,6176,9,2,True,4629216.0,0.2655365765094757,9,0.9398232102394104,9,0.9997343420982361
774,4368,8,3,True,7339360.0,0.42099320888519287,8,0.8312183022499084,8,0.9745577573776245
775,7877,9,2,True,4629216.0,0.2655365765094757,9,0.8912131786346436,9,0.9997187256813049
776,7519,1,1,True,1919392.0,0.11009829491376877,1,0.5175977349281311,1,0.9997223019599915
777,1418,9,2,True,4629216.0,0.2655365765094757,9,0.8728983402252197,9,0.997381865978241
778,6948,9,2,True,4629216.0,0.2655365765094757,9,0.9703200459480286,9,0.9918991327285767
779,6416,0,4,True,14114080.0,0.8095980882644653,0,0.9381309151649475,0,0.9500831365585327
780,6812,0,3,True,7339360.0,0.42099320888519287,0,0.9369686245918274,0,0.9983420372009277
781,5517,9,3,True,7339360.0,0.42099320888519287,9,0.9586914777755737,9,0.988599419593811
782,2281,4,4,True,14114080.0,0.8095980882644653,4,0.9493591785430908,4,0.9473966360092163
783,2095,7,2,True,4629216.0,0.2655365765094757,7,0.9589014649391174,7,0.9991831183433533
784,2339,9,2,True,4629216.0,0.2655365765094757,9,0.8824663758277893,9,0.9998475313186646
785,3044,2,2,True,4629216.0,0.2655365765094757,2,0.8309151530265808,2,0.9992874264717102
786,4296,9,2,True,4629216.0,0.2655365765094757,9,0.9643901586532593,9,0.9998024106025696
787,8470,4,3,True,7339360.0,0.42099320888519287,4,0.9069600701332092,4,0.9237304925918579
788,6038,1,2,True,4629216.0,0.2655365765094757,1,0.9824311137199402,1,0.9998624324798584
789,4219,1,1,True,1919392.0,0.11009829491376877,1,0.565401017665863,1,0.9996656179428101
790,4304,0,3,True,7339360.0,0.42099320888519287,0,0.9220442175865173,0,0.9893220663070679
791,6456,1,1,True,1919392.0,0.11009829491376877,1,0.5811170339584351,1,0.9997708201408386
792,5961,2,2,True,4629216.0,0.2655365765094757,2,0.7767150402069092,2,0.9908654093742371
793,4102,0,4,True,14114080.0,0.8095980882644653,0,0.9685000777244568,0,0.9707858562469482
794,4324,1,1,True,1919392.0,0.11009829491376877,1,0.6350648403167725,1,0.9994866847991943
795,2188,3,3,True,7339360.0,0.42099320888519287,3,0.8487005233764648,3,0.9867231249809265
796,6552,9,2,True,4629216.0,0.2655365765094757,9,0.7180069088935852,9,0.9939433932304382
797,7185,1,1,True,1919392.0,0.11009829491376877,1,0.5062299966812134,1,0.9995549321174622
798,2682,1,1,True,1919392.0,0.11009829491376877,1,0.6177104711532593,1,0.9995600581169128
799,3148,6,3,True,7339360.0,0.42099320888519287,6,0.8638898730278015,6,0.9564724564552307
800,2623,7,2,True,4629216.0,0.2655365765094757,7,0.7266594171524048,7,0.7390050292015076
801,7395,5,1,True,1919392.0,0.11009829491376877,5,0.5093845725059509,5,0.9983618855476379
802,9388,5,2,True,4629216.0,0.2655365765094757,5,0.7394455671310425,5,0.9983429908752441
803,933,4,3,True,7339360.0,0.42099320888519287,4,0.8330779671669006,4,0.9760573506355286
804,6247,7,2,True,4629216.0,0.2655365765094757,7,0.9798732995986938,7,0.998815655708313
805,5269,3,3,True,7339360.0,0.42099320888519287,3,0.8806663155555725,3,0.9648419618606567
806,3516,8,3,True,7339360.0,0.42099320888519287,8,0.9569966793060303,8,0.9993069171905518
807,4512,0,4,True,14114080.0,0.8095980882644653,0,0.967077910900116,0,0.9877190589904785
808,5173,4,4,True,14114080.0,0.8095980882644653,4,0.8999562859535217,4,0.809632420539856
809,8973,1,1,True,1919392.0,0.11009829491376877,1,0.5400489568710327,1,0.9997194409370422
810,4722,3,3,True,7339360.0,0.42099320888519287,3,0.9860597848892212,3,0.995297372341156
811,6649,0,4,True,14114080.0,0.8095980882644653,0,0.9405908584594727,0,0.900067925453186
812,6604,5,4,True,14114080.0,0.8095980882644653,5,0.8949562907218933,5,0.940193235874176
813,3936,3,4,True,14114080.0,0.8095980882644653,3,0.8568143844604492,3,0.8959285020828247
814,4761,0,4,True,14114080.0,0.8095980882644653,0,0.9529631733894348,0,0.9673905372619629
815,7947,1,1,True,1919392.0,0.11009829491376877,1,0.5609084963798523,1,0.9998112320899963
816,3657,3,4,True,14114080.0,0.8095980882644653,3,0.893054187297821,3,0.9261073470115662
817,2847,5,2,True,4629216.0,0.2655365765094757,5,0.7813521027565002,5,0.7155065536499023
818,1470,8,2,True,4629216.0,0.2655365765094757,8,0.9837072491645813,8,0.9995455145835876
819,2917,6,3,True,7339360.0,0.42099320888519287,6,0.8178055882453918,6,0.9849368929862976
820,9044,7,2,True,4629216.0,0.2655365765094757,7,0.9873781800270081,7,0.9983505010604858
821,4931,8,3,True,7339360.0,0.42099320888519287,8,0.955102264881134,8,0.9985503554344177
822,8801,4,4,True,14114080.0,0.8095980882644653,4,0.8487532138824463,4,0.8939123153686523
823,8423,5,4,True,14114080.0,0.8095980882644653,5,0.9741935133934021,5,0.982539176940918
824,4168,3,3,True,7339360.0,0.42099320888519287,3,0.8565367460250854,3,0.9820724129676819
825,8922,9,3,True,7339360.0,0.42099320888519287,9,0.9877866506576538,9,0.9978708028793335
826,7420,1,2,True,4629216.0,0.2655365765094757,1,0.9795998930931091,1,0.9998183846473694
827,8335,1,2,True,4629216.0,0.2655365765094757,1,0.8712475299835205,1,0.9994205236434937
828,5693,7,2,True,4629216.0,0.2655365765094757,7,0.9379847049713135,7,0.9680981040000916
829,2922,4,3,True,7339360.0,0.42099320888519287,4,0.9535025954246521,4,0.9885890483856201
830,696,6,3,True,7339360.0,0.42099320888519287,6,0.9347821474075317,6,0.9839386343955994
831,1437,6,3,True,7339360.0,0.42099320888519287,6,0.8638716340065002,6,0.9661857485771179
832,9459,0,3,True,7339360.0,0.42099320888519287,0,0.8776589632034302,0,0.9750081300735474
833,9769,1,1,True,1919392.0,0.11009829491376877,1,0.5694425702095032,1,0.9996898174285889
834,4977,5,1,True,1919392.0,0.11009829491376877,5,0.5049728751182556,5,0.9919368028640747
835,8242,7,2,True,4629216.0,0.2655365765094757,7,0.9921097159385681,7,0.9991018772125244
836,9934,4,3,True,7339360.0,0.42099320888519287,4,0.9504148960113525,4,0.9592784643173218
837,751,0,4,True,14114080.0,0.8095980882644653,0,0.8313807845115662,0,0.9463165402412415
838,5605,4,4,True,14114080.0,0.8095980882644653,4,0.8990893363952637,4,0.9096525311470032
839,7726,7,2,True,4629216.0,0.2655365765094757,7,0.8894777894020081,7,0.933735191822052
840,5875,9,2,True,4629216.0,0.2655365765094757,9,0.8448833227157593,9,0.9993205070495605
841,5130,2,2,True,4629216.0,0.2655365765094757,2,0.817657470703125,2,0.9894589185714722
842,6260,6,3,True,7339360.0,0.42099320888519287,6,0.9272821545600891,6,0.9888278245925903
843,2370,9,2,True,4629216.0,0.2655365765094757,9,0.9437648057937622,9,0.9996880292892456
844,3621,1,1,True,1919392.0,0.11009829491376877,1,0.6085466742515564,1,0.9994527697563171
845,5174,9,2,True,4629216.0,0.2655365765094757,9,0.9172888994216919,9,0.9995728135108948
846,1784,4,4,True,14114080.0,0.8095980882644653,4,0.9506184458732605,4,0.9332689046859741
847,3643,4,4,True,14114080.0,0.8095980882644653,4,0.8146239519119263,4,0.5478841066360474
848,1516,7,2,True,4629216.0,0.2655365765094757,7,0.8282939195632935,7,0.9936707019805908
849,4105,6,3,True,7339360.0,0.42099320888519287,6,0.9056064486503601,6,0.9527350068092346
850,624,3,3,True,7339360.0,0.42099320888519287,3,0.8044804930686951,3,0.9677398204803467
851,3237,2,3,True,7339360.0,0.42099320888519287,2,0.8039189577102661,2,0.7754473686218262
852,5271,6,3,True,7339360.0,0.42099320888519287,6,0.8908803462982178,6,0.977884829044342
853,640,7,2,True,4629216.0,0.2655365765094757,7,0.9667475819587708,7,0.9828187823295593
854,8370,5,2,True,4629216.0,0.2655365765094757,5,0.8364646434783936,5,0.9997541308403015
855,7717,5,2,True,4629216.0,0.2655365765094757,5,0.9485974907875061,5,0.9984952211380005
856,8901,1,1,True,1919392.0,0.11009829491376877,1,0.6101221442222595,1,0.9995042085647583
857,3505,9,2,True,4629216.0,0.2655365765094757,9,0.9681982398033142,9,0.9994303584098816
858,7115,1,1,True,1919392.0,0.11009829491376877,1,0.556178092956543,1,0.9997398257255554
859,579,8,4,True,14114080.0,0.8095980882644653,8,0.9056965708732605,8,0.9663604497909546
860,7935,8,3,True,7339360.0,0.42099320888519287,8,0.9324480891227722,8,0.9962066411972046
861,6992,2,3,True,7339360.0,0.42099320888519287,2,0.8036535382270813,2,0.9151708483695984
862,5107,4,4,True,14114080.0,0.8095980882644653,4,0.9079104065895081,4,0.9225066900253296
863,4868,2,3,True,7339360.0,0.42099320888519287,2,0.8186296224594116,2,0.9234928488731384
864,3152,8,3,True,7339360.0,0.42099320888519287,8,0.8873881697654724,8,0.9985646605491638
865,5733,5,2,True,4629216.0,0.2655365765094757,5,0.9472765922546387,5,0.9973812699317932
866,6007,4,3,True,7339360.0,0.42099320888519287,4,0.9023631811141968,4,0.7984605431556702
867,6836,7,2,True,4629216.0,0.2655365765094757,7,0.8363944292068481,7,0.9511855244636536
868,3390,2,3,True,7339360.0,0.42099320888519287,2,0.9572604298591614,2,0.9693044424057007
869,6534,7,2,True,4629216.0,0.2655365765094757,7,0.9797446727752686,7,0.998934805393219
870,9838,3,3,True,7339360.0,0.42099320888519287,3,0.9210709929466248,3,0.9909528493881226
871,9584,7,2,True,4629216.0,0.2655365765094757,7,0.9310146570205688,7,0.9015960097312927
872,2447,9,3,True,7339360.0,0.42099320888519287,9,0.8866808414459229,9,0.9855847954750061
